Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
9,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,20.558231592178345,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.1549062  0.08856421 0.08603896 0.08603896 0.08603896 0.08452381
 0.08300866 0.08300866 0.08199856 0.07896825 0.07896825 0.07795815
 0.0754329  0.0754329  0.0754329  0.00808081 0.00808081 0.00505051
 0.00505051 0.00505051 0.00505051 0.00505051 0.00505051 0.00505051
 0.00454545 0.0040404  0.0030303  0.0030303  0.0030303  0.0030303
 0.00252525 0.00252525 0.0020202  0.0020202  0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",2
10,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,19.952874898910522,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.8606629658238705,0.9583333333333334,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.2252886  0.22478355 0.15440115 0.15440115 0.15440115 0.15440115
 0.1508658  0.1508658  0.1498557  0.14935065 0.14935065 0.14834055
 0.14834055 0.14733045 0.14632035 0.14329004 0.14329004 0.14329004
 0.14227994 0.14126984 0.14076479 0.13874459 0.13874459 0.13874459
 0.13874459 0.13823954 0.13773449 0.13722944 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",2
1,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.12818181818181815,14.232489585876465,0.8666666666666667,0.1333333333333333,1.0,1.0,0.7142857142857143,0.8,0.8888888888888888,0.7559289460184545,0.7321428571428572,"[[5,2],
 [0,8]]","[5, 2, 0, 8]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.21676768 0.20161616 0.19808081 0.19808081 0.19656566 0.19606061
 0.13070707 0.12969697 0.12868687 0.12868687 0.12868687 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182]",2
2,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,15.16823124885559,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.08856421 0.08856421 0.08199856 0.00858586 0.00656566 0.00656566
 0.00656566 0.00454545 0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",2
3,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535353535353538,16.39751362800598,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7,"[0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]","[0.15743146 0.01969697 0.01969697 0.01969697 0.00757576 0.00757576
 0.00757576 0.00757576 0.00757576 0.00505051 0.00505051 0.00505051
 0.00505051 0.00505051 0.00505051 0.00454545 0.00454545 0.00454545
 0.00454545 0.0040404  0.0040404  0.0040404  0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535]",2
4,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,15.048033714294434,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9591836734693878,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09209957 0.08906926 0.08553391 0.08401876 0.08401876 0.07189755
 0.07189755 0.06987734 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",2
5,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,14.156176567077637,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8571428571428571,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]","[0.08704906 0.08704906 0.07795815 0.0774531  0.07290765 0.07189755
 0.07088745 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",2
6,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0010101010101010112,12.66327166557312,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.22074315 0.07997835 0.07997835 0.07391775 0.0734127  0.0030303
 0.00151515 0.00151515 0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101 ]",2
7,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,14.136131525039673,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9183673469387755,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09411977 0.09411977 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.07492785 0.07290765 0.07189755 0.07189755 0.07189755
 0.07088745 0.0703824  0.06987734 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",2
8,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,14.917965173721313,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.2252886  0.1458153  0.07593795 0.07593795 0.07593795 0.07593795
 0.07593795 0.07593795 0.07593795 0.0734127  0.07088745 0.07088745
 0.0703824  0.06937229 0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",2
9,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,15.922565698623657,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15743146 0.08856421 0.08856421 0.08856421 0.08856421 0.08149351
 0.08149351 0.08149351 0.08149351 0.08149351 0.08149351 0.08149351
 0.07593795 0.0734127  0.0734127  0.07088745 0.0703824  0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",2
10,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,13.4838707447052,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15591631 0.15591631 0.14632035 0.0744228  0.0744228  0.0040404
 0.0040404  0.0040404  0.0040404  0.0040404  0.0040404  0.0040404
 0.0040404  0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.0020202  0.0020202  0.0020202  0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",2
1,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06484848484848482,25.77909779548645,0.9333333333333333,0.06666666666666665,0.875,0.875,1.0,1.0,0.9333333333333333,0.875,0.9642857142857143,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.13626263 0.13222222 0.13222222 0.13070707 0.13070707 0.06636364
 0.06585859 0.06585859 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848]",2
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,24.057554244995117,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8775510204081632,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]","[0.1468254  0.14076479 0.14025974 0.13874459 0.13874459 0.13874459
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",2
3,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,24.414629697799683,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.01565657 0.01565657 0.01262626 0.01262626 0.01262626 0.01262626
 0.00959596 0.00606061 0.0030303  0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",2
4,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.13722943722943728,22.806719303131104,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8367346938775511,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.13924964 0.13823954 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13722944 0.13722944
 0.13722944 0.13722944]",2
5,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,29.922946453094482,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]","[0.15793651 0.08250361 0.08250361 0.08250361 0.08250361 0.08250361
 0.08250361 0.08250361 0.08250361 0.08250361 0.08250361 0.0794733
 0.0794733  0.07896825 0.07896825 0.0724026  0.0724026  0.0724026
 0.0040404  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",2
6,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,24.284497022628784,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8775510204081632,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3,"[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.1458153  0.13823954 0.13823954 0.13823954 0.13823954 0.13823954
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",2
7,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,27.04011297225952,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08906926 0.08906926 0.08906926 0.08906926 0.08856421 0.07997835
 0.00858586 0.00858586 0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",2
8,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.07038239538239535,26.0790114402771,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9387755102040817,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08906926 0.08906926 0.0774531  0.0734127  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824 ]",2
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0010101010101010112,23.61603283882141,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.07189755 0.07189755 0.07088745 0.07088745 0.07088745 0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.06987734
 0.06937229 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101 ]",2
